"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 05, 2020","4.52","4.51","4.53","4.49","338.28K","1.37%"
"Oct 02, 2020","4.46","4.41","4.47","4.40","435.26K","0.50%"
"Oct 01, 2020","4.44","4.45","4.45","4.42","301.39K","0.23%"
"Sep 30, 2020","4.43","4.39","4.45","4.38","95.50K","0.81%"
"Sep 29, 2020","4.39","4.45","4.45","4.39","59.60K","-1.06%"
"Sep 28, 2020","4.44","4.42","4.45","4.38","149.97K","2.46%"
"Sep 25, 2020","4.34","4.32","4.34","4.27","67.44K","0.86%"
"Sep 24, 2020","4.30","4.30","4.32","4.27","190.67K","-1.70%"
"Sep 23, 2020","4.37","4.38","4.40","4.37","80.34K","0.97%"
"Sep 22, 2020","4.33","4.34","4.36","4.33","119.89K","0.29%"
"Sep 21, 2020","4.32","4.42","4.42","4.30","194.58K","-2.76%"
"Sep 18, 2020","4.44","4.46","4.46","4.44","154.54K","-0.27%"
"Sep 17, 2020","4.45","4.44","4.47","4.42","166.38K","-0.62%"
"Sep 16, 2020","4.48","4.44","4.48","4.44","88.08K","0.86%"
"Sep 15, 2020","4.44","4.43","4.45","4.41","83.57K","1.07%"
"Sep 14, 2020","4.40","4.40","4.40","4.35","268.12K","0.93%"
"Sep 11, 2020","4.36","4.38","4.38","4.35","198.13K","-0.41%"
