Date,Open,High,Low,Close,Adj Close,Volume
2018-04-03,4.957500,4.957500,4.957500,4.957500,4.957500,745
2018-04-04,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-05,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-06,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-09,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-10,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-11,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-12,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-13,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-16,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-17,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-18,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-19,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-20,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-23,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-24,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-25,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-26,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-27,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-04-30,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-05-02,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-05-03,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-05-04,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-05-07,4.957500,4.957500,4.957500,4.957500,4.957500,0
2018-05-08,4.922500,4.922500,4.922500,4.922500,4.922500,3404
2018-05-09,4.922500,4.922500,4.922500,4.922500,4.922500,0
2018-05-11,4.922500,4.922500,4.922500,4.922500,4.922500,0
2018-05-14,4.910000,4.910000,4.910000,4.910000,4.910000,50200
2018-05-15,4.914500,4.914500,4.909500,4.909500,4.909500,100000
2018-05-16,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-17,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-18,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-22,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-23,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-24,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-25,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-28,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-29,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-30,4.909500,4.909500,4.909500,4.909500,4.909500,0
2018-05-31,4.938500,4.938500,4.938500,4.938500,4.938500,2000
2018-06-01,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-04,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-05,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-06,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-07,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-08,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-11,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-12,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-13,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-14,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-15,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-18,4.938500,4.938500,4.938500,4.938500,4.938500,0
2018-06-19,4.924500,4.924500,4.924500,4.924500,4.924500,1389
2018-06-20,4.924500,4.924500,4.924500,4.924500,4.924500,0
2018-06-21,4.924500,4.924500,4.924500,4.924500,4.924500,0
2018-06-22,4.924500,4.924500,4.924500,4.924500,4.924500,0
2018-06-25,4.924500,4.924500,4.924500,4.924500,4.924500,0
2018-06-26,4.924500,4.924500,4.924500,4.924500,4.924500,0
