"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 18, 2019","4.94","4.94","4.94","4.94","0.00K","0.00%"
"Jan 17, 2019","4.94","4.95","4.95","4.94","3.14K","-0.20%"
"Jan 16, 2019","4.95","4.95","4.95","4.93","20.44K","0.20%"
"Jan 15, 2019","4.94","4.94","4.95","4.94","80.55K","0.00%"
"Jan 14, 2019","4.94","4.95","4.95","4.94","251.31K","0.00%"
"Jan 11, 2019","4.94","4.94","4.95","4.94","6.71K","0.00%"
"Jan 10, 2019","4.94","4.94","4.94","4.94","7.53K","0.00%"
"Jan 09, 2019","4.94","4.93","4.94","4.93","52.13K","0.00%"
"Jan 08, 2019","4.94","4.94","4.94","4.94","33.13K","0.00%"
"Jan 07, 2019","4.94","4.95","4.95","4.94","81.62K","0.00%"
"Jan 04, 2019","4.94","4.97","4.97","4.94","25.16K","-0.40%"
"Jan 03, 2019","4.96","4.95","4.96","4.95","114.07K","0.20%"
"Jan 02, 2019","4.95","4.95","4.95","4.95","34.65K","0.41%"
"Dec 28, 2018","4.93","4.93","4.94","4.93","6.27K","0.00%"
"Dec 27, 2018","4.93","4.95","4.95","4.93","19.10K","0.00%"
"Dec 21, 2018","4.93","4.93","4.93","4.92","57.86K","0.00%"
"Dec 20, 2018","4.93","4.94","4.94","4.93","30.11K","0.00%"
"Dec 19, 2018","4.93","4.92","4.93","4.92","241.03K","0.00%"
"Dec 18, 2018","4.93","4.92","4.93","4.92","44.36K","0.20%"
"Dec 17, 2018","4.92","4.92","4.92","4.91","41.37K","0.20%"
"Dec 14, 2018","4.91","4.91","4.92","4.91","11.24K","0.00%"
"Dec 13, 2018","4.91","4.90","4.91","4.90","31.83K","0.00%"
"Dec 12, 2018","4.91","4.93","4.93","4.91","15.99K","-0.20%"
"Dec 11, 2018","4.92","4.91","4.92","4.91","261.08K","0.00%"
"Dec 10, 2018","4.92","4.90","4.92","4.90","52.10K","0.20%"
"Dec 07, 2018","4.91","4.91","4.91","4.90","61.86K","0.00%"
"Dec 06, 2018","4.91","4.90","4.92","4.90","36.83K","0.20%"
"Dec 05, 2018","4.90","4.90","4.91","4.90","3.90K","0.00%"
"Dec 04, 2018","4.90","4.89","4.90","4.89","53.60K","0.20%"
"Dec 03, 2018","4.89","4.89","4.89","4.87","49.28K","0.20%"
"Nov 30, 2018","4.88","4.88","4.88","4.88","-","0.00%"
"Nov 29, 2018","4.88","4.89","4.89","4.88","12.51K","0.21%"
"Nov 28, 2018","4.87","4.88","4.88","4.87","18.88K","0.00%"
"Nov 27, 2018","4.87","4.88","4.88","4.87","16.17K","-0.20%"
"Nov 26, 2018","4.88","4.89","4.89","4.87","11.11K","0.00%"
"Nov 23, 2018","4.88","4.88","4.88","4.88","-","0.21%"
"Nov 22, 2018","4.87","4.88","4.88","4.87","0.29K","0.00%"
"Nov 21, 2018","4.87","4.88","4.88","4.87","13.15K","0.00%"
"Nov 20, 2018","4.87","4.88","4.88","4.87","25.46K","0.00%"
"Nov 19, 2018","4.87","4.87","4.88","4.87","9.84K","0.00%"
"Nov 16, 2018","4.87","4.87","4.87","4.87","-","0.00%"
"Nov 15, 2018","4.87","4.86","4.87","4.86","7.83K","0.21%"
"Nov 14, 2018","4.86","4.86","4.86","4.86","4.09K","0.00%"
"Nov 13, 2018","4.86","4.86","4.87","4.86","15.35K","-0.21%"
"Nov 12, 2018","4.87","4.87","4.87","4.87","5.15K","0.00%"
"Nov 09, 2018","4.87","4.87","4.87","4.87","2.00K","0.21%"
"Nov 08, 2018","4.86","4.85","4.87","4.85","7.58K","-0.21%"
"Nov 07, 2018","4.87","4.87","4.87","4.87","2.51K","0.21%"
"Nov 06, 2018","4.86","4.87","4.87","4.86","74.57K","-0.21%"
"Nov 05, 2018","4.87","4.87","4.87","4.87","3.76K","0.21%"
"Nov 02, 2018","4.86","4.87","4.87","4.86","0.42K","-0.21%"
"Nov 01, 2018","4.87","4.88","4.88","4.87","3.82K","0.00%"
"Oct 31, 2018","4.87","4.88","4.88","4.87","2.29K","-0.20%"
"Oct 30, 2018","4.88","4.89","4.89","4.87","29.46K","0.00%"
"Oct 29, 2018","4.88","4.89","4.89","4.88","12.03K","-0.20%"
"Oct 26, 2018","4.89","4.89","4.89","4.89","4.20K","0.20%"
"Oct 25, 2018","4.88","4.89","4.89","4.88","1.50K","0.00%"
"Oct 24, 2018","4.88","4.88","4.88","4.88","-","0.21%"
"Oct 23, 2018","4.87","4.88","4.88","4.87","48.72K","0.21%"
"Oct 22, 2018","4.86","4.87","4.87","4.86","3.25K","0.00%"
"Oct 19, 2018","4.86","4.87","4.87","4.86","0.23K","-0.21%"
"Oct 18, 2018","4.87","4.86","4.87","4.86","0.23K","0.00%"
"Oct 17, 2018","4.87","4.87","4.87","4.87","4.20K","0.21%"
"Oct 16, 2018","4.86","4.86","4.87","4.86","80.98K","0.00%"
"Oct 15, 2018","4.86","4.87","4.87","4.86","24.05K","-0.21%"
"Oct 12, 2018","4.87","4.87","4.87","4.86","1.04K","0.21%"
"Oct 11, 2018","4.86","4.87","4.87","4.86","2.43K","0.00%"
"Oct 10, 2018","4.86","4.87","4.87","4.86","2.07K","0.00%"
"Oct 09, 2018","4.86","4.86","4.87","4.85","119.94K","0.00%"
"Oct 08, 2018","4.86","4.86","4.86","4.86","10.97K","-0.21%"
"Oct 05, 2018","4.87","4.86","4.87","4.86","1.51K","0.00%"
"Oct 04, 2018","4.87","4.87","4.87","4.87","3.70K","-0.41%"
"Oct 02, 2018","4.89","4.90","4.90","4.89","39.58K","0.00%"
"Oct 01, 2018","4.89","4.89","4.89","4.89","4.85K","0.00%"
"Sep 28, 2018","4.89","4.89","4.89","4.89","-","0.00%"
"Sep 27, 2018","4.89","4.89","4.89","4.89","2.20K","0.00%"
"Sep 26, 2018","4.89","4.89","4.89","4.88","3.81K","0.00%"
"Sep 25, 2018","4.89","4.89","4.89","4.88","12.24K","0.00%"
"Sep 24, 2018","4.89","4.89","4.89","4.89","0.82K","-0.20%"
"Sep 21, 2018","4.90","4.90","4.90","4.90","-","0.00%"
"Sep 20, 2018","4.90","4.90","4.90","4.90","0.00K","0.20%"
"Sep 19, 2018","4.89","4.90","4.90","4.89","4.10K","-0.20%"
"Sep 18, 2018","4.90","4.91","4.91","4.90","20.33K","-0.20%"
"Sep 17, 2018","4.91","4.91","4.91","4.91","-","0.00%"
"Sep 14, 2018","4.91","4.90","4.91","4.90","50.00K","-0.20%"
"Sep 13, 2018","4.92","4.91","4.92","4.91","0.32K","0.20%"
"Sep 12, 2018","4.91","4.91","4.91","4.91","-","0.00%"
"Sep 11, 2018","4.91","4.91","4.92","4.90","147.96K","0.00%"
"Sep 10, 2018","4.91","4.92","4.92","4.91","2.00K","-0.20%"
"Sep 07, 2018","4.92","4.93","4.93","4.92","4.50K","-0.20%"
"Sep 06, 2018","4.93","4.93","4.93","4.93","1.03K","0.20%"
"Sep 05, 2018","4.92","4.92","4.92","4.92","11.51K","0.00%"
"Sep 04, 2018","4.92","4.92","4.93","4.91","86.88K","0.00%"
"Sep 03, 2018","4.92","4.93","4.93","4.92","23.60K","-0.20%"
"Aug 31, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"Aug 30, 2018","4.92","4.93","4.93","4.92","33.20K","0.00%"
"Aug 29, 2018","4.92","4.92","4.92","4.92","-","0.00%"
"Aug 28, 2018","4.92","4.93","4.93","4.91","87.49K","-0.20%"
"Aug 27, 2018","4.93","4.93","4.93","4.93","0.81K","0.00%"
"Aug 24, 2018","4.93","4.93","4.93","4.93","0.57K","0.00%"
"Aug 23, 2018","4.93","4.93","4.93","4.93","-","0.00%"
"Aug 22, 2018","4.93","4.93","4.93","4.93","-","0.00%"
"Aug 21, 2018","4.93","4.94","4.94","4.92","150.58K","-0.20%"
"Aug 20, 2018","4.94","4.93","4.94","4.93","2.00K","0.20%"
"Aug 17, 2018","4.93","4.93","4.93","4.93","-","0.00%"
"Aug 16, 2018","4.93","4.93","4.93","4.93","16.94K","0.00%"
"Aug 15, 2018","4.93","4.93","4.93","4.93","3.95K","0.20%"
"Aug 14, 2018","4.92","4.93","4.93","4.92","154.03K","-0.20%"
"Aug 13, 2018","4.93","4.93","4.93","4.93","-","0.00%"
"Aug 10, 2018","4.93","4.94","4.94","4.93","9.12K","0.20%"
"Aug 09, 2018","4.92","4.93","4.93","4.92","25.38K","0.00%"
"Aug 08, 2018","4.92","4.92","4.92","4.92","-","0.00%"
"Aug 07, 2018","4.92","4.91","4.92","4.91","37.86K","0.00%"
"Aug 06, 2018","4.92","4.92","4.93","4.92","0.60K","0.00%"
"Aug 03, 2018","4.92","4.92","4.92","4.92","-","0.20%"
"Aug 02, 2018","4.91","4.93","4.93","4.91","10.05K","0.00%"
"Aug 01, 2018","4.91","4.92","4.92","4.91","58.65K","-0.20%"
"Jul 31, 2018","4.92","4.93","4.93","4.92","111.06K","0.00%"
"Jul 30, 2018","4.92","4.92","4.92","4.92","1.22K","0.00%"
"Jul 27, 2018","4.92","4.93","4.93","4.92","2.00K","0.00%"
"Jul 26, 2018","4.92","4.93","4.93","4.92","43.83K","-0.20%"
"Jul 25, 2018","4.93","4.92","4.93","4.92","1.38K","0.00%"
"Jul 24, 2018","4.93","4.92","4.93","4.92","201.83K","0.20%"
"Jul 23, 2018","4.92","4.93","4.93","4.92","7.00K","-0.40%"
"Jul 20, 2018","4.94","4.95","4.95","4.94","15.70K","-0.20%"
"Jul 19, 2018","4.95","4.95","4.95","4.94","2.98K","0.20%"
"Jul 18, 2018","4.94","4.94","4.94","4.94","0.81K","0.00%"
"Jul 17, 2018","4.94","4.94","4.95","4.93","139.62K","0.00%"
"Jul 16, 2018","4.94","4.95","4.95","4.94","5.56K","0.00%"
"Jul 13, 2018","4.94","4.95","4.95","4.94","0.03K","0.00%"
"Jul 12, 2018","4.94","4.94","4.94","4.94","-","0.20%"
"Jul 11, 2018","4.93","4.96","4.96","4.93","0.37K","-0.20%"
"Jul 10, 2018","4.94","4.95","4.95","4.93","44.38K","0.00%"
"Jul 09, 2018","4.94","4.95","4.95","4.94","46.37K","0.00%"
"Jul 06, 2018","4.94","4.97","4.97","4.94","2.42K","0.00%"
"Jul 05, 2018","4.94","4.94","4.94","4.92","2.02K","0.00%"
"Jul 04, 2018","4.94","4.95","4.95","4.94","53.18K","0.00%"
"Jul 03, 2018","4.94","4.94","4.94","4.92","84.06K","0.00%"
"Jul 02, 2018","4.94","4.94","4.94","4.94","3.94K","0.20%"
"Jun 29, 2018","4.93","4.96","4.96","4.93","3.56K","0.00%"
"Jun 28, 2018","4.93","4.95","4.95","4.93","0.00K","0.00%"
"Jun 27, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"Jun 26, 2018","4.92","4.93","4.93","4.92","57.29K","0.00%"
"Jun 25, 2018","4.92","4.93","4.93","4.92","22.95K","0.00%"
"Jun 22, 2018","4.92","4.92","4.92","4.92","-","0.00%"
"Jun 21, 2018","4.92","4.94","4.94","4.92","0.13K","-0.20%"
"Jun 20, 2018","4.93","4.93","4.93","4.93","11.58K","0.00%"
"Jun 19, 2018","4.93","4.92","4.94","4.92","103.03K","0.20%"
"Jun 18, 2018","4.92","4.92","4.92","4.92","-","0.00%"
"Jun 15, 2018","4.92","4.92","4.92","4.92","-","0.00%"
"Jun 14, 2018","4.92","4.92","4.92","4.92","2.00K","0.20%"
"Jun 13, 2018","4.91","4.92","4.92","4.91","0.01K","0.00%"
"Jun 12, 2018","4.91","4.91","4.91","4.90","164.61K","0.00%"
"Jun 11, 2018","4.91","4.92","4.92","4.91","3.28K","0.00%"
"Jun 08, 2018","4.91","4.94","4.94","4.91","8.40K","0.00%"
"Jun 07, 2018","4.91","4.91","4.91","4.90","24.10K","0.00%"
"Jun 06, 2018","4.91","4.91","4.91","4.91","-","-0.41%"
"Jun 05, 2018","4.93","4.93","4.93","4.93","37.84K","0.00%"
"Jun 04, 2018","4.93","4.92","4.93","4.92","4.00K","0.20%"
"Jun 01, 2018","4.92","4.92","4.92","4.92","2.00K","-0.20%"
"May 31, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"May 30, 2018","4.92","4.93","4.94","4.92","23.01K","-0.20%"
"May 29, 2018","4.93","4.93","4.94","4.92","110.86K","0.00%"
"May 28, 2018","4.93","4.92","4.93","4.92","3.72K","0.20%"
"May 25, 2018","4.92","4.92","4.92","4.92","-","0.20%"
"May 24, 2018","4.91","4.91","4.91","4.91","1.03K","0.20%"
"May 23, 2018","4.90","4.90","4.90","4.90","-","0.20%"
"May 22, 2018","4.89","4.89","4.90","4.89","59.75K","-0.20%"
"May 18, 2018","4.90","4.89","4.90","4.89","11.00K","0.20%"
"May 17, 2018","4.89","4.90","4.90","4.89","0.17K","-0.20%"
"May 16, 2018","4.90","4.91","4.91","4.90","2.21K","0.00%"
"May 15, 2018","4.90","4.92","4.92","4.90","320.85K","-0.20%"
"May 14, 2018","4.91","4.91","4.91","4.91","52.00K","-0.20%"
"May 11, 2018","4.92","4.92","4.92","4.92","51.63K","0.00%"
"May 10, 2018","4.92","4.91","4.92","4.91","264.20K","0.20%"
"May 09, 2018","4.91","4.91","4.91","4.91","-","0.00%"
"May 08, 2018","4.91","4.92","4.92","4.91","228.20K","-0.41%"
"May 07, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"May 04, 2018","4.92","4.93","4.93","4.92","2.16K","-0.20%"
"May 03, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"May 02, 2018","4.92","4.91","4.92","4.91","137.04K","-0.20%"
"Apr 30, 2018","4.93","4.93","4.93","4.92","14.14K","0.20%"
"Apr 27, 2018","4.92","4.93","4.93","4.92","2.44K","0.00%"
"Apr 26, 2018","4.92","4.91","4.92","4.91","0.13K","0.20%"
"Apr 25, 2018","4.91","4.91","4.91","4.91","0.60K","0.00%"
"Apr 24, 2018","4.91","4.92","4.92","4.91","66.38K","-0.20%"
"Apr 23, 2018","4.92","4.92","4.92","4.92","18.75K","-0.20%"
"Apr 20, 2018","4.93","4.93","4.93","4.93","10.40K","0.00%"
"Apr 19, 2018","4.93","4.93","4.93","4.93","2.61K","-0.20%"
"Apr 18, 2018","4.94","4.94","4.94","4.94","4.00K","-0.20%"
"Apr 17, 2018","4.95","4.94","4.95","4.94","94.33K","0.00%"
"Apr 16, 2018","4.95","4.93","4.95","4.93","2.15K","0.00%"
"Apr 13, 2018","4.95","4.95","4.95","4.95","4.00K","0.00%"
"Apr 12, 2018","4.95","4.95","4.95","4.95","0.22K","0.00%"
"Apr 11, 2018","4.95","4.96","4.96","4.95","12.11K","0.00%"
"Apr 10, 2018","4.95","4.95","4.95","4.95","4.00K","0.00%"
"Apr 09, 2018","4.95","4.95","4.95","4.95","6.00K","0.00%"
"Apr 06, 2018","4.95","4.95","4.95","4.95","2.00K","0.20%"
"Apr 05, 2018","4.94","4.94","4.95","4.93","9.31K","-0.20%"
"Apr 04, 2018","4.95","4.96","4.96","4.95","1.74K","0.00%"
"Apr 03, 2018","4.95","4.95","4.96","4.95","30.03K","-0.20%"
"Mar 29, 2018","4.96","4.95","4.96","4.95","0.06K","0.20%"
"Mar 28, 2018","4.95","4.96","4.96","4.95","5.40K","0.00%"
"Mar 27, 2018","4.95","4.94","4.95","4.94","69.19K","0.20%"
"Mar 26, 2018","4.94","4.95","4.95","4.94","10.50K","-0.20%"
"Mar 23, 2018","4.95","4.95","4.95","4.95","-","0.20%"
"Mar 22, 2018","4.94","4.95","4.95","4.94","0.75K","0.20%"
"Mar 21, 2018","4.93","4.93","4.94","4.93","2.03K","0.00%"
"Mar 20, 2018","4.93","4.93","4.94","4.93","84.81K","-0.20%"
"Mar 19, 2018","4.94","4.94","4.94","4.93","0.43K","0.00%"
"Mar 16, 2018","4.94","4.95","4.95","4.94","0.55K","0.00%"
"Mar 15, 2018","4.94","4.94","4.94","4.94","4.00K","0.00%"
"Mar 14, 2018","4.94","4.94","4.94","4.94","43.99K","0.20%"
"Mar 13, 2018","4.93","4.93","4.93","4.93","61.70K","0.00%"
"Mar 12, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"Mar 09, 2018","4.92","4.92","4.92","4.92","-","-0.20%"
"Mar 08, 2018","4.93","4.93","4.93","4.93","-","0.20%"
"Mar 07, 2018","4.92","4.93","4.93","4.92","2.00K","-0.20%"
"Mar 06, 2018","4.93","4.93","4.93","4.93","-","0.00%"
"Mar 05, 2018","4.93","4.93","4.93","4.93","0.31K","0.20%"
"Mar 02, 2018","4.92","4.92","4.92","4.92","-","-0.20%"
"Mar 01, 2018","4.93","4.93","4.94","4.93","0.49K","0.00%"
"Feb 28, 2018","4.93","4.93","4.93","4.93","4.00K","0.20%"
"Feb 27, 2018","4.92","4.94","4.94","4.92","3.32K","-0.20%"
"Feb 26, 2018","4.93","4.93","4.93","4.93","0.41K","0.20%"
"Feb 23, 2018","4.92","4.92","4.93","4.92","4.00K","0.00%"
"Feb 22, 2018","4.92","4.92","4.92","4.92","4.00K","0.00%"
"Feb 21, 2018","4.92","4.92","4.92","4.92","-","0.20%"
"Feb 20, 2018","4.91","4.91","4.91","4.91","-","-0.20%"
"Feb 19, 2018","4.92","4.92","4.92","4.92","0.05K","-0.20%"
"Feb 16, 2018","4.93","4.91","4.93","4.91","2.00K","0.20%"
"Feb 15, 2018","4.92","4.92","4.92","4.92","2.00K","0.00%"
"Feb 14, 2018","4.92","4.92","4.92","4.92","-","0.00%"
"Feb 13, 2018","4.92","4.92","4.92","4.92","2.00K","0.00%"
"Feb 12, 2018","4.92","4.92","4.92","4.92","4.00K","0.00%"
"Feb 09, 2018","4.92","4.92","4.92","4.92","2.00K","-0.20%"
"Feb 08, 2018","4.93","4.94","4.94","4.93","0.10K","-0.20%"
"Feb 07, 2018","4.94","4.94","4.94","4.94","-","-0.20%"
"Feb 06, 2018","4.95","4.95","4.95","4.95","4.00K","0.41%"
"Feb 05, 2018","4.93","4.94","4.94","4.93","1.10K","0.00%"
"Feb 02, 2018","4.93","4.93","4.93","4.93","-","-0.40%"
"Feb 01, 2018","4.95","4.95","4.95","4.95","51.11K","0.00%"
"Jan 31, 2018","4.95","4.96","4.96","4.95","1.62K","0.00%"
"Jan 30, 2018","4.95","4.96","4.96","4.95","8.06K","0.00%"
"Jan 29, 2018","4.95","4.95","4.95","4.95","3.03K","-0.20%"
"Jan 26, 2018","4.96","4.96","4.97","4.96","8.62K","0.00%"
"Jan 25, 2018","4.96","4.96","4.96","4.96","4.00K","0.00%"
"Jan 24, 2018","4.96","4.96","4.96","4.96","-","-0.20%"
"Jan 23, 2018","4.97","4.97","4.97","4.97","-","0.00%"
"Jan 22, 2018","4.97","4.97","4.97","4.97","-","0.00%"
"Jan 19, 2018","4.97","4.97","4.97","4.97","-","0.00%"
"Jan 18, 2018","4.97","4.97","4.97","4.97","-","0.00%"
"Jan 17, 2018","4.97","4.97","4.97","4.97","-","-0.20%"
"Jan 16, 2018","4.98","4.98","4.98","4.98","-","0.20%"
"Jan 15, 2018","4.97","4.98","4.98","4.97","9.71K","0.00%"
"Jan 12, 2018","4.97","4.97","4.97","4.97","-","0.00%"
"Jan 11, 2018","4.97","4.97","4.97","4.97","2.00K","0.00%"
"Jan 10, 2018","4.97","4.98","4.98","4.97","2.00K","-0.20%"
"Jan 09, 2018","4.98","4.98","4.98","4.98","-","-0.20%"
"Jan 08, 2018","4.99","4.99","5.01","4.99","4.02K","0.00%"
"Jan 05, 2018","4.99","4.99","4.99","4.99","-","0.00%"
"Jan 04, 2018","4.99","4.99","4.99","4.99","-","0.00%"
"Jan 03, 2018","4.99","4.99","4.99","4.99","-","0.20%"
"Jan 02, 2018","4.98","4.98","4.98","4.98","-","-0.20%"
"Dec 29, 2017","4.99","4.99","4.99","4.99","-","-0.20%"
"Dec 28, 2017","5.00","5.00","5.00","5.00","-","0.00%"
"Dec 27, 2017","5.00","5.02","5.02","5.00","0.60K","0.20%"
"Dec 22, 2017","4.99","4.99","4.99","4.99","-","0.00%"
"Dec 21, 2017","4.99","4.99","4.99","4.99","-","0.20%"
"Dec 20, 2017","4.98","4.98","4.98","4.98","-","-0.40%"
"Dec 19, 2017","5.00","5.00","5.00","5.00","-","-0.40%"
"Dec 18, 2017","5.02","5.03","5.04","5.02","5.00K","0.00%"
"Dec 15, 2017","5.02","5.02","5.02","5.02","-","0.00%"
